LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED,PD_RATING_ID,COMPANY_ID,RATING_STATUS,RATING_PROVIDING_SYSTEM,PD_MODEL_VERSION,STAND_ALONE_RATING_PD,STAND_ALONE_RATING_UCR,COUNTRY_RISK_ADJUSTED_PD,COUNTRY_RISK_ADJUSTED_UCR,GROUP_SUPPORT_ADJUSTED_PD,GROUP_SUPPORT_ADJUSTED_UCR,L1_OVERRIDE_PD,L1_OVERRIDE_UCR,PROPOSED_PD,PROPOSED_UCR,L2_OVERRIDE_PD,L2_OVERRIDE_UCR,APPROVED_PD,APPROVED_UCR,PD_APPROVAL_DATE,PD_EXPIRY_DATE,FAIR_ID,LBCDB_ID,GBCDB_ID,HREKNR,RAPID_ID,T24_ID,DUNS,GRACE_ID,CS_ID,COUNTRY,PORTFOLIO,BUSINESSLINE,RATING_ID,PARENT_COMPANY_ID,PARENT_REVIEW_RATING_ALERT,SOVEREIGN_RATING_REVIEW_ALERT,FINANCIAL_FIG_OUTDATED_ALERT,PD_INCLUDING_CONSERVATISM,UCR_INCLUDING_CONSERVATISM,TYPE_OF_CONSERVATISM,MARGIN_OF_CONSERVATISM,PD_FLOORED,PROPOSER,APPROVER,LB_RATING_ID,LastPerformingModel
666100_101681,2,ORIGINAL_IMPORT,100361,2024-12-31T00:00:00Z,100361#10994592#C,GBP,Million,Fully consolidated,IFRS,1470.5756894,1430.3175871,71.469657,73.0192524,237.7277267,4.127427,15.29441005,8.1438238,14.83097965,4.5232738,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,425.42307295,1452.48862845,0,null,4.29759285,5.2884167,127.1,0,0,2944072,134455347,ACTUAL,LBR,PBNDWW01,0.04,2+,0.04,2+,0.04,2+,0.04,2+,0.05,2,null,null,0.05,2,2025-04-03 13:17:10,2026-04-03 13:17:10,540134455347,134455347,null,null,null,null,null,null,null,GB,null,null,2944072,159950813,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101681,PBNDWW01
666100_101683,2,ORIGINAL_IMPORT,100361,2024-12-31T00:00:00Z,100361#10994592#C,GBP,Million,Fully consolidated,IFRS,1470.5756894,1430.3175871,71.469657,73.0192524,237.7277267,4.127427,15.29441005,8.1438238,14.83097965,4.5232738,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,425.42307295,1452.48862845,0,null,4.29759285,5.2884167,127.1,0,0,2944073,158106547,ACTUAL,LBR,PBNDWW01,0.04,2+,0.04,2+,0.04,2+,0.04,2+,0.05,2,null,null,0.05,2,2025-04-03 12:34:46,2026-04-03 12:34:46,540158106547,158106547,null,null,null,null,null,null,null,GB,null,null,2944073,159950813,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101683,PBNDWW01
666100_101287,2,ORIGINAL_IMPORT,1465153,2023-12-31T00:00:00Z,1465153#10847129#U,BRL,Million,Not consolidated,National accounting law,0.3460912573,0.39113485809,0.02985063467,0.03060587662,0.08433093228,0.01131126522,0.00927127176,0.00562519888,0.00102970565,-0.00083907474,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,0.18442448289,0.26595252465,0,null,-0.00057151931,-0.00624638305,124.1,0,0,2891976,2005687960,ACTUAL,LBR,PBNEWW01,0.6,4+,0.6,4+,0.6,4+,0.6,4+,1,4,null,null,1,4,2024-10-28 15:55:12,2025-10-28 15:55:12,5402005687960,2005687960,null,null,null,null,null,null,null,BR,null,null,2891976,194571610,NO,NO,NO,1.2979,4,NO_CONSERVATISM,1.2979,N,null,null,666100_101287,PBNEWW01
666100_101883,2,ORIGINAL_IMPORT,108306,2024-12-31T00:00:00Z,108306#10989853#C,KWD,Million,Fully consolidated,IFRS,126.007662396,117.6571737,16.108396326,15.327138948,74.057326728,2.699883054,1.476298428,3.070050984,0.838422552,1.994845908,3.1237797735259667,2024-12-31T00:00:00Z,3.12378,71.428978236,113.513167152,0,null,1.838032152,1.655915778,127.1,0,0,2960341,14098547,ACTUAL,LBR,PBNEWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2025-05-27 09:41:43,2026-05-27 09:41:43,54014098547,14098547,null,null,null,null,null,null,null,KW,null,null,2960341,null,NO,NO,NO,0.0649,2,NO_CONSERVATISM,1.2979,N,null,null,666100_101883,PBNEWW01
666100_101062,2,ORIGINAL_IMPORT,111470,2022-12-31T00:00:00Z,111470#10623436#U,EUR,Million,Not consolidated,National accounting law,3.7672,3.8956,0.2293,0.2639,0.5736,null,0.2089,0.0652,0.1293,-0.0346,1,2022-12-31T00:00:00Z,1,3.0789,4.5712,0,null,0.0001,-0.0074,120.5,0,0,2854448,193754770,ACTUAL,LBR,PBNDWW01,0.36,3-,null,null,null,null,0.36,3-,0.36,3-,null,null,0.36,3-,2024-06-27 17:08:30,2025-06-27 17:08:30,540193754770,193754770,null,null,null,null,null,null,null,DE,null,null,2854448,null,NO,NO,YES,32.005,6+,FINANCIAL_STATEMENT_OUTDATED,1.3335,N,null,null,666100_101062,PBNDWW01
666100_101127,2,ORIGINAL_IMPORT,105279,2023-12-31T00:00:00Z,105279#10824364#C,USD,Million,Fully consolidated,National accounting law,3076.05205852,2901.02349084,271.19262446,275.13290544,1185.72558838,20.2359567,71.25666096,84.55069242,48.8208877,43.02960786,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,2263.44725062,2996.19183164,0,null,31.11000874,34.47768508,124.1,0,0,2853269,134092260,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,null,null,0.04,2+,0.05,2,null,null,0.05,2,2024-06-25 16:09:10,2025-06-25 16:09:10,540134092260,134092260,null,null,null,null,null,null,null,US,null,null,2853269,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101127,PBNDWW01
666100_101169,2,ORIGINAL_IMPORT,105325,2023-12-31T00:00:00Z,105325#10839116#C,EUR,Million,Fully consolidated,IFRS,222.179,226.961,8.322,8.438,167.06,2.031,2.444,1.793,1.971,0.806,1,2023-12-31T00:00:00Z,1,161.769,202.683,0,null,0.937,0.747,124.1,0,0,2872663,193561638,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,0.03,1,0.04,2+,0.03,1,null,null,0.03,1,2024-08-29 15:41:36,2025-08-29 15:41:36,540193561638,193561638,null,null,null,null,null,null,null,FR,null,null,2872663,158914430,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101169,PBNDWW01
666100_100875,2,ORIGINAL_IMPORT,102931,2023-12-31T00:00:00Z,102931#10815567#C,DKK,Million,Fully consolidated,IFRS,505.87710115,508.5030874,23.57538685,21.5012937,224.0495493,2.2757206,3.8780082,4.32888635,3.2381127,2.8522973,0.1341475193440723,2023-12-31T00:00:00Z,0.13415,148.75853255,527.9921311,0,null,-0.614407,1.733218,124.1,0,0,2836728,134093356,ACTUAL,LBR,PBNDWW01,0.05,2,0.04,2+,null,null,0.05,2,0.05,2,null,null,0.05,2,2024-04-30 15:40:53,2025-04-30 15:40:53,540134093356,134093356,null,null,null,null,null,null,null,DK,null,null,2836728,null,NO,NO,NO,0.1334,2-,RATING_OUTDATED,1.3335,N,null,null,666100_100875,PBNDWW01
666100_101803,2,ORIGINAL_IMPORT,1188530,2024-12-31T00:00:00Z,1188530#10989136#C,CZK,Million,Fully consolidated,IFRS,38.89731936,35.1089052,3.30796104,3.4375674,25.07193924,0.45423792,0.42293856,0.62110164,0.35203836,0.425004,0.039720400159199365,2024-12-31T00:00:00Z,0.03972,25.21250832,30.44188464,0,null,0.4152726,0.36256416,127.1,0,0,2958230,195775112,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,0.04,2+,0.04,2+,0.25,3,null,null,0.25,3,2025-05-21 18:12:13,2026-05-21 18:12:13,540195775112,195775112,null,null,null,null,null,null,null,CZ,null,null,2958230,134762738,NO,NO,NO,0.3334,3,NO_CONSERVATISM,1.3335,N,null,null,666100_101803,PBNDWW01
666100_101129,2,ORIGINAL_IMPORT,10718,2023-12-31T00:00:00Z,10718#10824385#C,USD,Million,Fully consolidated,National accounting law,301.27792458,294.13576892,25.02970852,24.236035,29.29796874,0.2582157,8.84094316,3.7463927,8.17501846,2.51511152,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,260.14189852,322.7469745,0,null,1.92891658,2.03220286,124.1,0,0,2853271,134092376,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,null,null,0.04,2+,0.05,2,null,null,0.05,2,2024-06-25 16:06:40,2025-06-25 16:06:40,540134092376,134092376,null,null,null,null,null,null,null,US,null,null,2853271,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101129,PBNDWW01
666100_101824,2,ORIGINAL_IMPORT,108301,2024-12-31T00:00:00Z,108301#10989866#C,AED,Million,Fully consolidated,IFRS,318.00417117,306.310290786,34.30364625,32.874648741,138.62919267,5.66576976,2.04105057,5.14731618,3.14191257,4.48103256,0.26210739588438964,2024-12-31T00:00:00Z,0.26211,205.06935969,290.956804371,0,null,4.327488522,3.518066631,127.1,0,0,2959704,193741172,ACTUAL,LBR,PBNEWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-05-26 17:21:18,2026-05-26 17:21:18,540193741172,193741172,null,null,null,null,null,null,null,AE,null,null,2959704,null,NO,NO,NO,0.0649,2,NO_CONSERVATISM,1.2979,N,null,null,666100_101824,PBNEWW01
666100_101307,2,ORIGINAL_IMPORT,1283,2023-12-31T00:00:00Z,1283#10824377#C,USD,Million,Fully consolidated,National accounting law,265.67949276,270.0120804,23.00475382,24.08110558,33.26633634,0.1223127,8.13787164,2.9355048,7.62778238,1.88995772,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,205.72814936,281.82929926,0,null,2.5142055,2.40729514,124.1,0,0,2888680,201895293,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-10-18 10:04:59,2025-10-18 10:04:59,540201895293,201895293,null,null,null,null,null,null,null,US,null,null,2888680,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101307,PBNDWW01
666100_100935,2,ORIGINAL_IMPORT,104050,2023-12-31T00:00:00Z,104050#10831161#C,EUR,Million,Fully consolidated,IFRS,613.796,628.513,49.641,46.358,425.112,2.909,8.611,11.712,3.69,4.377,1,2023-12-31T00:00:00Z,1,392.053,639.231,0,null,2.786,3.692,124.1,0,0,2854426,134672143,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,null,null,0.04,2+,0.04,2+,null,null,0.04,2+,2024-06-27 12:56:02,2025-06-27 12:56:02,540134672143,134672143,null,null,null,null,null,null,null,NL,null,null,2854426,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_100935,PBNDWW01
666100_101850,2,ORIGINAL_IMPORT,108306,2024-12-31T00:00:00Z,108306#10989853#C,KWD,Million,Fully consolidated,IFRS,126.007662396,117.6571737,16.108396326,15.327138948,74.057326728,2.699883054,1.476298428,3.070050984,0.838422552,1.994845908,3.1237797735259667,2024-12-31T00:00:00Z,3.12378,71.428978236,113.513167152,0,null,1.838032152,1.655915778,127.1,0,0,2960330,194523551,ACTUAL,LBR,PBNEWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2025-05-27 09:39:40,2026-05-27 09:39:40,540194523551,194523551,null,null,null,null,null,null,null,KW,null,null,2960330,null,NO,NO,NO,0.0649,2,NO_CONSERVATISM,1.2979,N,null,null,666100_101850,PBNEWW01
666100_101220,2,ORIGINAL_IMPORT,112888,2023-12-31T00:00:00Z,112888#10855190#C,GEL,Million,Fully consolidated,IFRS,10.720839984,9.55933776,1.602063888,1.439451552,7.197358992,0.110309136,0.231078912,0.504675264,0.214814304,0.377629104,0.3374382698865026,2023-12-31T00:00:00Z,0.33744,6.7293972,8.11188888,0,null,0.345234864,0.284428176,124.1,0,0,2872690,2002699607,ACTUAL,LBR,PBNEWW01,0.25,3,0.25,3,0.25,3,0.25,3,1,4,null,null,1,4,2024-08-28 09:30:42,2025-08-28 09:30:42,5402002699607,2002699607,null,null,null,null,null,null,null,GE,null,null,2872690,null,NO,NO,NO,1.2979,4,NO_CONSERVATISM,1.2979,N,null,null,666100_101220,PBNEWW01
666100_101144,2,ORIGINAL_IMPORT,105336,2023-12-31T00:00:00Z,105336#10845300#C,EUR,Million,Fully consolidated,IFRS,312.334,322.088,19.945,17.813,181.702,2.473,4.712,5.062,3.18,2.831,1,2023-12-31T00:00:00Z,1,218.162,302.991,0,null,2.197,2.135,124.1,0,0,2881653,61370959,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-09-25 18:12:28,2025-09-25 18:12:28,54061370959,61370959,null,null,null,null,null,null,null,BE,null,null,2881653,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101144,PBNDWW01
666100_101195,2,ORIGINAL_IMPORT,1005188,2023-12-31T00:00:00Z,1005188#10913999#U,GBP,Million,Not consolidated,National accounting law,5.224201922,6.102378952,0.467515388,0.550431906,2.219025924,0.020988604,0.1441525,0.133312232,0.059275508,0.040593344,1.1532229698951142,2023-12-31T00:00:00Z,1.15322,4.582434992,2.82365917,0,null,0.020527316,0.03517321,124.1,0,0,2881669,2063503974,ACTUAL,LBR,PBNDWW01,0.1,2-,null,null,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2024-09-26 11:26:31,2025-09-26 11:26:31,5402063503974,2063503974,null,null,null,null,null,null,null,GB,null,null,2881669,63279118,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101195,PBNDWW01
666100_101500,2,ORIGINAL_IMPORT,111760,2023-12-31T00:00:00Z,111760#10820626#C,THB,Million,Fully consolidated,National accounting law,86.56815565,88.74224145,11.14929105,11.10028005,58.1293648,3.4990165,1.47351835,2.73789675,1.0388224,1.2628501,0.026345528722488187,2023-12-31T00:00:00Z,0.02635,64.67915795,87.33878775,0,null,1.4130451,0.93265825,124.1,0,0,2914769,135413443,ACTUAL,LBR,PBNEWW01,0.1,2-,0.1,2-,0.1,2-,0.1,2-,0.16,3+,null,null,0.16,3+,2024-12-27 15:16:00,2025-12-27 15:16:00,540135413443,135413443,null,null,null,null,null,null,null,TH,null,null,2914769,null,NO,NO,NO,0.2077,3+,NO_CONSERVATISM,1.2979,N,null,null,666100_101500,PBNEWW01
666100_101732,2,ORIGINAL_IMPORT,1172833,2023-12-31T00:00:00Z,1172833#10843907#U,BRL,Million,Not consolidated,National accounting law,0.234750483,0.253850916,0.033383748,0.033757168,null,null,0.009410184,0.013387107,0.011370639,0.009503539,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,0.045837305,0.185459043,0,null,0.009764933,0.006142759,124.1,0,0,2951799,2017527688,ACTUAL,LBR,PBNEWW01,0.36,3-,0.36,3-,0.36,3-,0.36,3-,1,4,null,null,1,4,2025-04-29 13:39:33,2026-04-29 13:39:33,5402017527688,2017527688,null,null,null,null,null,null,null,BR,null,null,2951799,null,NO,NO,NO,1.2979,4,NO_CONSERVATISM,1.2979,N,null,null,666100_101732,PBNEWW01
666100_101201,2,ORIGINAL_IMPORT,1113290,2023-12-31T00:00:00Z,1113290#10823912#U,EUR,Million,Not consolidated,National accounting law,34.9879,34.9741,0.2945,0.2883,null,null,0.002,0.0106,0.0022,0.008,1,2023-12-31T00:00:00Z,1,null,34.0679,0,null,0.002,0.0007,124.1,0,0,2872679,2055517368,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-08-29 15:38:10,2025-08-29 15:38:10,5402055517368,2055517368,null,null,null,null,null,null,null,FR,null,null,2872679,159728592,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101201,PBNDWW01
666100_101885,2,ORIGINAL_IMPORT,140883,2024-10-31T00:00:00Z,140883#11041216#U,USD,Million,Not consolidated,National accounting law,24.04953085071,19.52652374016,1.85574097764,1.82080654116,0.00916900089,null,0.08504499159,-0.21932699328,0.33563274576,0.03345797052,0.9204924634679553,2024-10-31T00:00:00Z,0.92049,null,19.44393645687,0,null,0.00265561365,0.01509695649,126.6,0,0,2960343,2027699457,ACTUAL,LBR,PBNDWW01,0.25,3,null,null,0.25,3,0.25,3,0.16,3+,null,null,0.16,3+,2025-05-27 10:38:28,2026-05-27 10:38:28,5402027699457,2027699457,null,null,null,null,null,null,null,IE,null,null,2960343,134775910,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101885,PBNDWW01
666100_101350,2,ORIGINAL_IMPORT,111937,2024-03-31T00:00:00Z,111937#10910121#C,JPY,Million,Fully consolidated,National accounting law,97.52416452,94.51555416,6.57770256,6.42452508,63.66827556,0.31456188,0.54687708,0.7829928,0.198135,0.29154456,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,72.90987948,90.80847432,0,null,0.31614696,0.25533864,125.3,0,0,2901355,194650650,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2024-11-22 09:22:58,2025-11-22 09:22:58,540194650650,194650650,null,null,null,null,null,null,null,JP,null,null,2901355,null,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101350,PBNDWW01
666100_101704,2,ORIGINAL_IMPORT,1009332,2024-12-31T00:00:00Z,1009332#10993469#U,GBP,Million,Not consolidated,IFRS,45.1554996,45.5392779,2.01423265,2.05285185,18.85220385,0.07120415,0.46463725,1.04392525,0.16775215,0.62394145,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,38.94142895,47.27593505,0,null,0.6492853,0.5213592,127.1,0,0,2942873,193470144,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.1,2-,null,null,0.1,2-,2025-03-31 15:53:08,2026-03-31 15:53:08,540193470144,193470144,null,null,null,null,null,null,null,JE,null,null,2942873,205352545,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101704,PBNDWW01
666100_101782,2,ORIGINAL_IMPORT,1381310,2024-12-31T00:00:00Z,1381310#10975143#C,EUR,Million,Fully consolidated,IFRS,14.624,14.6306,1.3739,1.2901,0.505,0.0009,0.2698,0.0812,0.3149,0.0868,1,2024-12-31T00:00:00Z,1,10.5819,14.4155,0,null,0.0729,0.0654,127.1,0,0,2958215,159801621,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2025-05-21 14:27:48,2026-05-21 14:27:48,540159801621,159801621,null,null,null,null,null,null,null,ES,null,null,2958215,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101782,PBNDWW01
666100_101796,2,MODIFIED,114947,2024-12-31T00:00:00Z,114947#11015643#C,EUR,Million,Fully consolidated,IFRS,22.895,21.687,2.974,2.834,12.823,0.41,0.384,0.677,0.224,0.411,1,2024-12-31T00:00:00Z,1,17.925,20.88235,0,null,0.472,0.194,127.1,1,1,2958226,134441575,ACTUAL,LBR,PBNEWW01,0.05,2,null,null,0.05,2,0.05,2,0.36,3-,null,null,0.36,3-,2025-05-21 17:20:52,2026-05-21 17:20:52,540134441575,134441575,null,null,null,null,null,null,null,HR,null,null,2958226,194565246,NO,NO,NO,0.4672,3-,NO_CONSERVATISM,1.2979,N,null,null,666100_101796,PBNEWW01
666100_101166,2,ORIGINAL_IMPORT,107755,2023-12-31T00:00:00Z,107755#10821842#C,EUR,Million,Fully consolidated,IFRS,2189.398,2138.086,79.919,75.48,510.306,9.566,14.142,15.886,9.287,7.343,1,2023-12-31T00:00:00Z,1,832.097,2073.955,0,null,6.186,6.849,124.1,0,0,2863099,158914430,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.03,1,null,null,0.03,1,2024-07-26 14:27:09,2025-07-26 14:27:09,540158914430,158914430,null,null,null,null,null,null,null,FR,null,null,2863099,null,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101166,PBNDWW01
666100_101259,2,ORIGINAL_IMPORT,1000660,2023-12-31T00:00:00Z,1000660#10834223#C,EUR,Million,Fully consolidated,IFRS,53.8415,53.3914,2.7301,2.4694,40.8132,0.0447,0.4759,0.7413,0.0877,0.2426,1,2023-12-31T00:00:00Z,1,42.506,48.7384,0,null,0.1961,0.181,124.1,0,0,2882199,209437421,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-09-27 11:48:37,2025-09-27 11:48:37,540209437421,209437421,null,null,null,null,null,null,null,BE,null,null,2882199,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101259,PBNDWW01
666100_101258,2,ORIGINAL_IMPORT,112371,2023-12-31T00:00:00Z,112371#10834488#C,EUR,Million,Fully consolidated,IFRS,46.833,47.331,3.3,3.258,32.05,0.424,0.633,0.978,0.245,0.048,1,2023-12-31T00:00:00Z,1,12.669,48.728,0,null,0.153,0.068,124.1,0,0,2885073,2054889881,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.25,3,0.25,3,0.25,3,null,null,0.25,3,2024-10-08 11:17:59,2025-10-08 11:17:59,5402054889881,2054889881,null,null,null,null,null,null,null,DE,null,null,2885073,null,NO,NO,NO,0.3334,3,NO_CONSERVATISM,1.3335,N,null,null,666100_101258,PBNDWW01
666100_101779,2,ORIGINAL_IMPORT,1325031,2023-12-31T00:00:00Z,1325031#10831697#C,EUR,Million,Fully consolidated,IFRS,63.7124,66.588,6.4848,6.1991,46.523,0.6561,0.739,1.2661,0.3157,0.5119,1,2023-12-31T00:00:00Z,1,48.8338,65.8047,0,null,0.3314,0.2184,124.1,0,0,2958214,2002318441,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-05-21 16:30:31,2026-05-21 16:30:31,5402002318441,2002318441,null,null,null,null,null,null,null,ES,null,null,2958214,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101779,PBNDWW01
666100_101690,2,ORIGINAL_IMPORT,1005465,2024-12-31T00:00:00Z,1005465#11005201#C,AUD,Million,Fully consolidated,IFRS,39.016468393,35.161907501,1.916349673,1.955891595,23.676591897,0.038645957,0.36256717,0.67316837,0.047844531,0.251407779,0.5973055546430054,2024-12-31T00:00:00Z,0.59731,30.67246581,33.129918612,0,null,0.244777638,0.168560882,127.1,0,0,2944078,195229533,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,0.04,2+,0.04,2+,0.05,2,null,null,0.05,2,2025-04-03 12:29:44,2026-04-03 12:29:44,540195229533,195229533,null,null,null,null,null,null,null,AU,null,null,2944078,205211585,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101690,PBNDWW01
666100_101848,2,ORIGINAL_IMPORT,115072,2024-12-31T00:00:00Z,115072#10989199#C,QAR,Million,Fully consolidated,IFRS,43.70167428,43.323017628,6.981361772,6.432392648,24.1104688,1.272915732,0.403009596,0.93511088,0.317827004,0.799140276,0.26356364403094235,2024-12-31T00:00:00Z,0.26356,20.295912208,44.515916544,0,null,0.793368312,0.740893516,127.1,0,0,2960328,203111664,ACTUAL,LBR,PBNEWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.1,2-,null,null,0.1,2-,2025-05-27 09:34:34,2026-05-27 09:34:34,540203111664,203111664,null,null,null,null,null,null,null,QA,null,null,2960328,null,NO,NO,NO,0.1298,2-,NO_CONSERVATISM,1.2979,N,null,null,666100_101848,PBNEWW01
666100_101466,2,ORIGINAL_IMPORT,111959,2023-12-31T00:00:00Z,111959#10823628#C,TWD,Million,Fully consolidated,IFRS,106.63528245,102.1846092,6.7783563,5.66015475,63.8414157,0.7908762,1.0538121,0.85644765,0.98930445,0.5787663,0.029553477978890838,2023-12-31T00:00:00Z,0.02955,89.4778137,94.44525735,0,null,0.43831515,0.51969585,124.1,0,0,2913844,159411521,ACTUAL,LBR,PBNDWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-12-23 10:35:48,2025-12-23 10:35:48,540159411521,159411521,null,null,null,null,null,null,null,TW,null,null,2913844,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101466,PBNDWW01
666100_101489,2,ORIGINAL_IMPORT,1010681,2023-12-31T00:00:00Z,1010681#10862420#U,EUR,Million,Not consolidated,National accounting law,53.9193,49.4152,2.9231,2.6772,7.6372,null,1.0844,0.2092,1.0517,0.1031,1,2023-12-31T00:00:00Z,1,18.798,49.7562,0,null,0.2256,0.1411,124.1,0,0,2913849,197434576,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2024-12-23 15:21:24,2025-12-23 15:21:24,540197434576,197434576,null,null,null,null,null,null,null,DE,null,null,2913849,2005669644,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101489,PBNDWW01
666100_101485,2,ORIGINAL_IMPORT,1012926,2023-12-31T00:00:00Z,1012926#10853886#U,CHF,Million,Not consolidated,National accounting law,81.027820806,74.88591903,3.176890296,3.075042044,5.787693796,0.258819448,0.788839474,0.18571695,0.749542844,0.124026624,1.076623278748533,2023-12-31T00:00:00Z,1.07662,6.724891506,93.538037544,0,null,0.07428678,0.05113945,124.1,0,0,2914380,2067906550,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-12-24 10:27:52,2025-12-24 10:27:52,5402067906550,2067906550,null,null,null,null,null,null,null,CH,null,null,2914380,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101485,PBNDWW01
666100_101097,2,ORIGINAL_IMPORT,113484,2023-12-31T00:00:00Z,113484#10841071#C,RON,Million,Fully consolidated,IFRS,21.887718864,19.876778108,2.508995808,2.222899184,11.505837816,0.584821072,0.459025424,0.73625442,0.32997228,0.466746896,0.20108424625581134,2023-12-31T00:00:00Z,0.20108,15.781140452,18.148495508,0,null,0.351065572,0.283482584,124.1,0,0,2862826,134616588,ACTUAL,LBR,PBNEWW01,0.1,2-,0.1,2-,0.1,2-,0.1,2-,0.36,3-,null,null,0.36,3-,2024-07-25 14:43:32,2025-07-25 14:43:32,540134616588,134616588,null,null,null,null,null,null,null,RO,null,null,2862826,195413687,YES,NO,NO,0.4672,3-,NO_CONSERVATISM,1.2979,N,null,null,666100_101097,PBNEWW01
