DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
FBS,2025-05-31,BCA209526343,AAB.SYS.1861,000346028779,null,PIBKWW08,PIBKWW08,null,FIRB,1225,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA209526343,AAB.SYS.1861,000346028779,null,PIBKWW08,PIBKWW08,null,FIRB,1225.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA21169039,AAB.SYS.1861,000140020659,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA21169039,AAB.SYS.1861,000140020659,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2143003,AAB.SYS.1861,000244011397,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2143003,AAB.SYS.1861,000244011397,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2168405,AAB.SYS.1861,000141357479,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2168405,AAB.SYS.1861,000141357479,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA21733015,AAB.SYS.1861,000139198555,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA21733015,AAB.SYS.1861,000139198555,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA21787468,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA21787468,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2187167,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2187167,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA22781846,AAB.SYS.1861,000136986048,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA22781846,AAB.SYS.1861,000136986048,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA23314303,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA23314303,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2522454,AAB.SYS.1861,000771308329,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA2522454,AAB.SYS.1861,000771308329,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA26396009,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA26396009,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA26553511,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA26553511,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA27096904,AAB.SYS.1861,000144694883,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA27096904,AAB.SYS.1861,000144694883,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA29478871,AAB.SYS.1861,000142527025,null,AA_NONE,null,null,FIRB,1519,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA29478871,AAB.SYS.1861,000142527025,null,AA_NONE,null,null,FIRB,1519.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA29795966,AAB.SYS.1861,000143439049,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA29795966,AAB.SYS.1861,000143439049,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA33155712,AAB.SYS.1861,000141822945,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA33155712,AAB.SYS.1861,000141822945,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA33427313,AAB.SYS.1861,000141219904,null,AA_NONE,null,null,FIRB,1525,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA33427313,AAB.SYS.1861,000141219904,null,AA_NONE,null,null,FIRB,1525.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA35840323,AAB.SYS.1861,000141907797,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA35840323,AAB.SYS.1861,000141907797,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA36524204,AAB.SYS.1861,000136034756,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA36524204,AAB.SYS.1861,000136034756,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA36869252,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA36869252,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA38572141,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA38572141,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA39891755,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA39891755,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA41953770,AAB.SYS.1861,000136831591,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA41953770,AAB.SYS.1861,000136831591,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA42522412,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA42522412,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA43486894,AAB.SYS.1861,000245744657,null,PICOWW01,PICOWW01,N,FIRB,1851,PICOWW01_ECFOU,PPU3_Commercial Banks PD PICO F-IRB,P,FBS,2025-05-31,BCA43486894,AAB.SYS.1861,000245744657,null,PICOWW01,PICOWW01,N,FIRB,1851.0,PICOWW01_ECFOU,PPU3_Commercial Banks PD PICO F-IRB,T
FBS,2025-05-31,BCA43812260,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA43812260,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA43964893,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA43964893,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA4691598,AAB.SYS.1861,000342791435,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA4691598,AAB.SYS.1861,000342791435,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA469203,AAB.SYS.1861,000143399209,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA469203,AAB.SYS.1861,000143399209,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA47117958,AAB.SYS.1861,000140724915,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA47117958,AAB.SYS.1861,000140724915,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA47299061,AAB.SYS.1861,000136239935,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA47299061,AAB.SYS.1861,000136239935,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA47637870,AAB.SYS.1861,000142740985,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA47637870,AAB.SYS.1861,000142740985,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA49671472,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA49671472,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA49694456,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA49694456,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA502259140,AAB.SYS.1861,000147451469,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA502259140,AAB.SYS.1861,000147451469,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA502278617,AAB.SYS.1861,000147601738,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA502278617,AAB.SYS.1861,000147601738,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA502324031,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA502324031,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA502343877,AAB.SYS.1861,000147321395,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA502343877,AAB.SYS.1861,000147321395,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA502470658,AAB.SYS.1861,000245073736,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA502470658,AAB.SYS.1861,000245073736,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA502694289,AAB.SYS.1861,000147557224,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA502694289,AAB.SYS.1861,000147557224,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA502783044,AAB.SYS.1861,000138857865,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA502783044,AAB.SYS.1861,000138857865,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA50573152,AAB.SYS.1861,000146084217,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA50573152,AAB.SYS.1861,000146084217,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA51583291,AAB.SYS.1861,000372023274,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA51583291,AAB.SYS.1861,000372023274,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA51807556,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA51807556,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA51850370,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA51850370,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA52013359,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA52013359,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA5223466,AAB.SYS.1861,000633770175,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA5223466,AAB.SYS.1861,000633770175,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA53193652,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA53193652,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA53248201,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA53248201,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA53258681,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA53258681,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA53702913,AAB.SYS.1861,000353815381,null,AA_NONE,null,null,FIRB,1519,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA53702913,AAB.SYS.1861,000353815381,null,AA_NONE,null,null,FIRB,1519.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA53937406,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA53937406,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA53969472,AAB.SYS.1861,000140869565,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA53969472,AAB.SYS.1861,000140869565,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA54176719,AAB.SYS.1861,000245141936,null,PBNEWW01,PBNEWW01,null,FIRB,1157,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA54176719,AAB.SYS.1861,000245141936,null,PBNEWW01,PBNEWW01,null,FIRB,1157.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA54382661,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA54382661,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA55028950,AAB.SYS.1861,000140239391,null,PGCRWW03,PGCRWW03,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA55028950,AAB.SYS.1861,000140239391,null,PGCRWW03,PGCRWW03,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA5575508,AAB.SYS.1861,000143025023,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA5575508,AAB.SYS.1861,000143025023,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA5618509,AAB.SYS.1861,000138668302,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA5618509,AAB.SYS.1861,000138668302,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA56199481,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA56199481,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA56282877,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA56282877,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA56418345,AAB.SYS.1861,000143279254,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA56418345,AAB.SYS.1861,000143279254,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA56478089,AAB.SYS.1861,000140394524,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA56478089,AAB.SYS.1861,000140394524,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA57218293,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA57218293,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA57288437,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA57288437,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58323287,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58323287,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA5855160,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA5855160,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58799214,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58799214,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA59102853,AAB.SYS.1861,000137435835,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA59102853,AAB.SYS.1861,000137435835,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA59451432,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA59451432,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA59482222,AAB.SYS.1861,000243059957,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA59482222,AAB.SYS.1861,000243059957,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA60165200,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA60165200,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA60406232,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA60406232,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA60664770,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA60664770,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA61158607,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA61158607,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA61598720,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA61598720,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA63012839,AAB.SYS.1861,000136091210,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA63012839,AAB.SYS.1861,000136091210,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA64534979,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA64534979,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA65942191,AAB.SYS.1861,000146218701,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA65942191,AAB.SYS.1861,000146218701,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA66274850,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA66274850,AAB.SYS.1861,000140190139,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1561.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA66595819,AAB.SYS.1861,000144723328,null,PSOVWW06,null,null,SA,700,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA66595819,AAB.SYS.1861,000144723328,null,PSOVWW06,null,null,SA,700.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA66709962,AAB.SYS.1861,000140985360,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA66709962,AAB.SYS.1861,000140985360,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA67910963,AAB.SYS.1861,000136797172,LC_ABOVE_500MLN,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA67910963,AAB.SYS.1861,000136797172,LC_ABOVE_500MLN,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA6796699,AAB.SYS.1861,000139856439,null,AA_NONE,null,null,FIRB,1525,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA6796699,AAB.SYS.1861,000139856439,null,AA_NONE,null,null,FIRB,1525.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA6796737,AAB.SYS.1861,000137988052,null,AA_NONE,null,null,FIRB,1525,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA6796737,AAB.SYS.1861,000137988052,null,AA_NONE,null,null,FIRB,1525.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA68128878,AAB.SYS.1861,000139355103,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA68128878,AAB.SYS.1861,000139355103,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA69004536,AAB.SYS.1861,000140182969,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA69004536,AAB.SYS.1861,000140182969,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
