XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY
2928253,2928253,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2928264,2928264,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2928238,2928238,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2928268,2928268,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2928266,2928266,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2928274,2928274,AAB,null,CIB NR BM Chemicals ,FAIR,null,1.2865E10,EUR,1.1874E10,EUR
2843693,2843693,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.57388707926167E8,EUR,1.26655808903366E8,EUR
2755546,2755546,AAB,null,CIB Corporate Lendin,FAIR,null,3.1865E9,EUR,1.0981E9,EUR
2935680,2935680,AAB,null,CIB Corporate Lendin,FAIR,null,3.1865E9,EUR,1.0981E9,EUR
2730448,2730448,AAB,null,CIB Corporate Lendin,FAIR,null,3.1865E9,EUR,1.0981E9,EUR
2769108,2769108,AAB,null,Bedrijven Regio Noor,FAIR,null,2.0771E7,EUR,5.9618E7,EUR
2902276,2902276,AAB,null,CIB Corporate Lendin,FAIR,null,9.087E9,EUR,3.92E8,EUR
2793160,2793160,AAB,null,CIB Corporate Lendin,FAIR,null,9.087E9,EUR,3.92E8,EUR
2909537,2909537,AAB,null,CIB Corporate Lendin,FAIR,null,4.4481E7,EUR,6.5002E7,EUR
2905583,2905583,AAB,null,CIB Corporate Lendin,FAIR,null,4.4481E7,EUR,6.5002E7,EUR
2931447,2931447,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2931448,2931448,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2884823,2884823,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884830,2884830,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884828,2884828,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884837,2884837,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884917,2884917,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2923315,2923315,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884916,2884916,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2884913,2884913,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2885124,2885124,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2885126,2885126,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2909641,2909641,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2909649,2909649,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2909660,2909660,AAB,null,CIB CFB T&L Transpor,FAIR,null,2.40994752081071E9,EUR,1.17371425986247E9,EUR
2731072,2731072,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2731054,2731054,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2737913,2737913,AAB,null,C&IB FI Europe,FAIR,null,8.86748E8,EUR,1.002497E9,EUR
2956405,2956405,AAB,null,ABN AMRO Commercial ,FAIR,null,1.00642E8,EUR,2.33311E8,EUR
2899100,2899100,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899094,2899094,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899097,2899097,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2906868,2906868,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899093,2899093,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899095,2899095,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899101,2899101,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899099,2899099,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899096,2899096,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899098,2899098,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2954531,2954531,AAB,null,CIB Corporate Lendin,FAIR,null,2.406E9,EUR,3.252E9,EUR
2781092,2781092,AAB,null,CIB Corporate Lendin,FAIR,null,2.406E9,EUR,3.252E9,EUR
2810809,2810809,AAB,null,CIB CFB T&L Transpor,FAIR,null,8.6181E7,EUR,342000.0,EUR
2814785,2814785,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814801,2814801,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814788,2814788,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814783,2814783,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814793,2814793,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814799,2814799,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2814786,2814786,AAB,null,CBC Leisure,FAIR,null,null,EUR,null,EUR
2906726,2906726,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2848242,2848242,AAB,null,CIB Corporate Lendin,FAIR,null,2.20342E10,EUR,4.1147E9,EUR
2848230,2848230,AAB,null,CIB Corporate Lendin,FAIR,null,2.20342E10,EUR,4.1147E9,EUR
2736526,2736526,AAB,null,NGM France Banque Ne,FAIR,null,3.98544E8,EUR,8.4525E7,EUR
2789603,2789603,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2846804,2846804,AAB,null,CBC Leisure,FAIR,null,2.08128E8,EUR,7.2186E7,EUR
2846793,2846793,AAB,null,CBC Leisure,FAIR,null,2.08128E8,EUR,7.2186E7,EUR
2924769,2924769,AAB,null,CIB Corporate Lendin,FAIR,null,2.08128E8,EUR,7.2186E7,EUR
2902410,2902410,AAB,null,CBC Food,FAIR,null,5.1638E7,EUR,3355000.0,EUR
2875780,2875780,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886769,2886769,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.04970141150923E8,EUR,1.35161056822295E8,EUR
2873668,2873668,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.04970141150923E8,EUR,1.35161056822295E8,EUR
2878030,2878030,AAB,null,Bedrijven Regio Zuid,FAIR,null,4285000.0,EUR,4948000.0,EUR
2886195,2886195,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886197,2886197,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886198,2886198,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886196,2886196,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886199,2886199,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886194,2886194,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2886200,2886200,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2958250,2958250,AAB,null,CBC Construction,FAIR,null,null,EUR,null,EUR
2958252,2958252,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2958249,2958249,AAB,null,CBC Construction,FAIR,null,null,EUR,null,EUR
2958251,2958251,AAB,null,CBC Construction,FAIR,null,null,EUR,null,EUR
2929369,2929369,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895609,2895609,AAB,null,Corporate Lending IC,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929364,2929364,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929375,2929375,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895606,2895606,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895615,2895615,AAB,null,Corporate Lending IC,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929372,2929372,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929373,2929373,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895614,2895614,AAB,null,Corporate Lending IC,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895605,2895605,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929374,2929374,AAB,null,Bedrijven Regio Zuid,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929371,2929371,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929368,2929368,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895608,2895608,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929377,2929377,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929370,2929370,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895599,2895599,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895616,2895616,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895601,2895601,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895604,2895604,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895613,2895613,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895612,2895612,AAB,null,Corporate Lending IC,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895600,2895600,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895603,2895603,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895610,2895610,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929366,2929366,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895611,2895611,AAB,null,Corporate Lending IC,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895619,2895619,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895618,2895618,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895617,2895617,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895602,2895602,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895596,2895596,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895621,2895621,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895620,2895620,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2895607,2895607,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929367,2929367,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929376,2929376,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2929365,2929365,AAB,null,CIB Corporate Lendin,FAIR,null,1.233592E9,EUR,3.094202E9,EUR
2761143,2761143,AAB,null,CBC Leisure,FAIR,null,2.0019E7,EUR,3503000.0,EUR
2777802,2777802,AAB,null,CBC Leisure,FAIR,null,2.0019E7,EUR,3503000.0,EUR
2810395,2810395,AAB,null,CBC Leisure,FAIR,null,1.5458E7,EUR,5634000.0,EUR
2907219,2907219,AAB,null,CIB Corporate Lendin,FAIR,null,2.67734E8,EUR,1.75892E8,EUR
2907330,2907330,AAB,null,CIB Corporate Lendin,FAIR,null,2.67734E8,EUR,1.75892E8,EUR
2939888,2939888,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2773027,2773027,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923564,2923564,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923558,2923558,AAB,null,Bedrijven Regio Midd,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923568,2923568,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923557,2923557,AAB,null,Retail Regio Noord,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923556,2923556,AAB,null,Bedrijven Regio Zuid,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2905022,2905022,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923551,2923551,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923559,2923559,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923572,2923572,AAB,null,Bedrijven Regio Zuid,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923574,2923574,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923569,2923569,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923563,2923563,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923543,2923543,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923583,2923583,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923546,2923546,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923567,2923567,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923544,2923544,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923553,2923553,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923555,2923555,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923578,2923578,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923547,2923547,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923570,2923570,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923545,2923545,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923549,2923549,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923562,2923562,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923561,2923561,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923565,2923565,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923582,2923582,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923581,2923581,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923571,2923571,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923550,2923550,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923542,2923542,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923554,2923554,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923548,2923548,AAB,null,Bedrijven Regio Midd,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923560,2923560,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2923566,2923566,AAB,null,CIB Corporate Lendin,FAIR,null,1.89518E8,EUR,2.40855E8,EUR
2955663,2955663,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2900306,2900306,AAB,null,CIB CFB T&L Transpor,FAIR,null,4.6088E9,EUR,1.218E9,EUR
2896372,2896372,AAB,null,CIB Corporate Lendin,FAIR,null,8.29117588029347E7,EUR,1.29080123988136E8,EUR
2921988,2921988,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2747308,2747308,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2883022,2883022,AAB,null,C&IB FI Infrastructu,FAIR,null,1.16198878031126E11,EUR,3.92689106044155E9,EUR
2856136,2856136,AAB,null,CBC Transport&Logist,FAIR,null,null,EUR,null,EUR
2747365,2747365,AAB,null,ABN AMRO Commercial ,FAIR,null,null,EUR,null,EUR
2758060,2758060,AAB,null,CBC Construction,FAIR,null,2.1067E7,EUR,2.757E7,EUR
2758062,2758062,AAB,null,CBC Construction,FAIR,null,2.1067E7,EUR,2.757E7,EUR
2758061,2758061,AAB,null,CBC Construction,FAIR,null,2.1067E7,EUR,2.757E7,EUR
2958550,2958550,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958557,2958557,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958558,2958558,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2902511,2902511,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2902510,2902510,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2902508,2902508,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958556,2958556,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958553,2958553,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958552,2958552,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958555,2958555,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958551,2958551,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2958554,2958554,AAB,null,CIB Corporate Lendin,FAIR,null,2.0468E10,EUR,3.3299E10,EUR
2762717,2762717,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2762716,2762716,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2762715,2762715,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2762714,2762714,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2762713,2762713,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2762712,2762712,AAB,null,CIB CFB T&L Transpor,FAIR,null,1.76598805646037E8,EUR,6.34385378212088E7,EUR
2896418,2896418,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2896417,2896417,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2896419,2896419,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2896420,2896420,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2828038,2828038,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2828036,2828036,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2828039,2828039,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2828035,2828035,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2828037,2828037,AAB,null,CIB CFB T&L Transpor,FAIR,null,null,EUR,null,EUR
2960567,2960567,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2932735,2932735,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841699,2841699,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841694,2841694,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841705,2841705,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841693,2841693,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841712,2841712,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841710,2841710,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841713,2841713,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841719,2841719,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841707,2841707,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841696,2841696,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841720,2841720,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841685,2841685,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841702,2841702,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841706,2841706,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841708,2841708,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841709,2841709,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841684,2841684,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841704,2841704,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841717,2841717,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841718,2841718,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841714,2841714,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841715,2841715,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841711,2841711,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841695,2841695,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841698,2841698,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841700,2841700,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841697,2841697,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841701,2841701,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841703,2841703,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841716,2841716,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841721,2841721,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841722,2841722,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2841723,2841723,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2837804,2837804,AAB,null,CIB Corporate Lendin,FAIR,null,8.8655E7,EUR,1.4344E8,EUR
2837805,2837805,AAB,null,CIB Corporate Lendin,FAIR,null,8.8655E7,EUR,1.4344E8,EUR
2837806,2837806,AAB,null,CIB Corporate Lendin,FAIR,null,8.8655E7,EUR,1.4344E8,EUR
2912421,2912421,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912418,2912418,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912420,2912420,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912419,2912419,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912416,2912416,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912415,2912415,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2914147,2914147,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2912417,2912417,AAB,null,CIB Corporate Lendin,FAIR,null,1.282E7,EUR,2.37E7,EUR
2884093,2884093,AAB,null,Bedrijven Regio Zuid,FAIR,null,2631000.0,EUR,3733000.0,EUR
2790516,2790516,AAB,null,CBC Manufacturing,FAIR,null,4.4428E7,EUR,8.6314E7,EUR
2790515,2790515,AAB,null,CBC Manufacturing,FAIR,null,4.4428E7,EUR,8.6314E7,EUR
2920583,2920583,AAB,null,CBC Manufacturing,FAIR,null,4.4428E7,EUR,8.6314E7,EUR
2920582,2920582,AAB,null,CBC Manufacturing,FAIR,null,4.4428E7,EUR,8.6314E7,EUR
2843358,2843358,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2746524,2746524,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2885737,2885737,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2885844,2885844,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2897455,2897455,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2843353,2843353,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2746541,2746541,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2746522,2746522,AAB,null,CIB CFB T&L Transpor,FAIR,null,5.32280673181325E9,EUR,1.65242851972494E9,EUR
2920404,2920404,AAB,null,CIB CFB T&L Transpor,FAIR,null,3.02152551574376E8,EUR,4.2817784111473E7,EUR
2915525,2915525,AAB,null,CBC Construction,FAIR,null,5758000.0,EUR,1.4589E7,EUR
2862883,2862883,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2928234,2928234,AAB,null,CIB NR BM Chemicals ,FAIR,null,null,EUR,null,EUR
2775000,2775000,AAB,null,CIB Corporate Lendin,FAIR,null,5.5839E7,EUR,2.60904E8,EUR
2922789,2922789,AAB,null,CIB Corporate Lendin,FAIR,null,2.16461E9,EUR,5.135949E9,EUR
2922794,2922794,AAB,null,CIB Corporate Lendin,FAIR,null,2.16461E9,EUR,5.135949E9,EUR
2922796,2922796,AAB,null,CIB Corporate Lendin,FAIR,null,2.16461E9,EUR,5.135949E9,EUR
2922787,2922787,AAB,null,CIB Corporate Lendin,FAIR,null,2.16461E9,EUR,5.135949E9,EUR
